source,target,relationship_type
3854,3537,VOTES
3854,3562,VOTES
3854,3607,VOTES
3854,3643,VOTES
3854,3748,VOTES
3854,3796,VOTES
3854,3813,VOTES
3854,3958,VOTES
3854,4040,VOTES
3854,4099,VOTES
3854,4124,VOTES
3854,4191,VOTES
3854,4199,VOTES
3854,4256,VOTES
3854,4297,VOTES
3854,4335,VOTES
3854,4485,VOTES
3854,4510,VOTES
3854,4530,VOTES
3854,4547,VOTES
3854,4578,VOTES
3854,4653,VOTES
3854,4706,VOTES
3854,4712,VOTES
3854,4814,VOTES
3854,4827,VOTES
3854,4828,VOTES
3854,4846,VOTES
3854,4884,VOTES
3854,4999,VOTES
3854,5026,VOTES
3854,5055,VOTES
3854,5061,VOTES
3854,5072,VOTES
3854,5285,VOTES
3854,5301,VOTES
3854,5412,VOTES
3854,5430,VOTES
3854,5445,VOTES
3854,5459,VOTES
3854,5463,VOTES
3854,5637,VOTES
3854,5651,VOTES
3854,5737,VOTES
3854,6098,VOTES
3854,6148,VOTES
3854,6699,VOTES
3855,1157,VOTES
3855,3404,VOTES
3855,3483,VOTES
3855,3615,VOTES
3855,4011,VOTES
3855,4335,VOTES
3858,3059,VOTES
3862,3059,VOTES
3862,3562,VOTES
3863,3026,VOTES
3863,3059,VOTES
3863,3192,VOTES
3863,3537,VOTES
3863,5308,VOTES
3864,3059,VOTES
3865,3059,VOTES
3865,4138,VOTES
3869,2237,VOTES
3869,2384,VOTES
3869,3871,VOTES
3869,4600,VOTES
3869,4999,VOTES
3870,3871,VOTES
3870,3888,VOTES
3871,2237,VOTES
3871,2384,VOTES
3871,3321,VOTES
3871,4999,VOTES
3871,5162,VOTES
3872,1307,VOTES
3872,2066,VOTES
3872,2210,VOTES
3872,2237,VOTES
3872,2328,VOTES
3872,2384,VOTES
3872,3321,VOTES
3872,3871,VOTES
3872,4162,VOTES
3872,4179,VOTES
3872,4269,VOTES
3872,4365,VOTES
3872,4999,VOTES
3872,5384,VOTES
3872,7553,VOTES
3873,3084,VOTES
3873,4712,VOTES
3873,5563,VOTES
3873,8038,VOTES
3876,3026,VOTES
3876,3117,VOTES
3876,4645,VOTES
3877,737,VOTES
3877,1310,VOTES
3877,3117,VOTES
3877,3643,VOTES
3877,3792,VOTES
3877,3976,VOTES
3877,4266,VOTES
3877,5295,VOTES
3877,5484,VOTES
3877,5683,VOTES
3877,5772,VOTES
3877,6784,VOTES
3877,7092,VOTES
3878,3117,VOTES
3881,3026,VOTES
3881,4335,VOTES
3882,1706,VOTES
3883,3483,VOTES
3885,3887,VOTES
3885,5466,VOTES
3886,3887,VOTES
3888,3892,VOTES
3889,3892,VOTES
3889,5499,VOTES
3890,1548,VOTES
3890,3892,VOTES
3890,4110,VOTES
3891,3892,VOTES
3894,3576,VOTES
3895,2307,VOTES
3896,2307,VOTES
3897,2307,VOTES
3897,2565,VOTES
3897,3568,VOTES
3897,3898,VOTES
3897,4199,VOTES
3897,4335,VOTES
3897,4485,VOTES
3897,4551,VOTES
3897,4792,VOTES
3898,2746,VOTES
3898,2859,VOTES
3900,3903,VOTES
3900,5818,VOTES
3900,5925,VOTES
3901,3903,VOTES
3902,737,VOTES
3902,1984,VOTES
3902,2144,VOTES
3902,2145,VOTES
3902,2326,VOTES
3902,2398,VOTES
3902,2517,VOTES
3902,2760,VOTES
3902,2790,VOTES
3902,3014,VOTES
3902,3034,VOTES
3902,3321,VOTES
3902,3352,VOTES
3902,3453,VOTES
3902,3455,VOTES
3902,3456,VOTES
3902,3460,VOTES
3902,3635,VOTES
3902,3835,VOTES
3902,3903,VOTES
3902,3956,VOTES
3902,3958,VOTES
3902,3976,VOTES
3902,4011,VOTES
3902,4212,VOTES
3902,4220,VOTES
3902,4261,VOTES
3902,4266,VOTES
3902,4466,VOTES
3902,4613,VOTES
3902,4646,VOTES
3902,4648,VOTES
3902,4661,VOTES
3902,4662,VOTES
3902,4666,VOTES
3902,4677,VOTES
3902,4735,VOTES
3902,4776,VOTES
3902,4778,VOTES
3902,4780,VOTES
3902,4797,VOTES
3902,4811,VOTES
3902,4815,VOTES
3904,2544,VOTES
3905,2289,VOTES
3905,2544,VOTES
3906,2544,VOTES
3907,2544,VOTES
3909,465,VOTES
3910,465,VOTES
3910,1026,VOTES
3910,2535,VOTES
3910,3334,VOTES
3910,3352,VOTES
3910,3456,VOTES
3910,3976,VOTES
3910,4037,VOTES
3910,4401,VOTES
3910,4735,VOTES
3910,5020,VOTES
3910,5022,VOTES
3910,5079,VOTES
3910,5123,VOTES
3910,5179,VOTES
3910,5254,VOTES
3910,5588,VOTES
3910,5773,VOTES
3910,5780,VOTES
3910,5799,VOTES
3910,6270,VOTES
3910,6628,VOTES
3910,6634,VOTES
3910,6897,VOTES
3910,6918,VOTES
3910,6946,VOTES
3910,7047,VOTES
3910,7094,VOTES
3910,7108,VOTES
3910,7478,VOTES
3910,7587,VOTES
3910,7620,VOTES
3910,8295,VOTES
3911,465,VOTES
3911,3643,VOTES
3912,465,VOTES
3912,2134,VOTES
3912,2508,VOTES
3912,2585,VOTES
3912,2746,VOTES
3912,2838,VOTES
3912,2932,VOTES
3912,3291,VOTES
3912,3615,VOTES
3912,3787,VOTES
3912,3937,VOTES
3912,4231,VOTES
3912,4247,VOTES
3912,4263,VOTES
3912,4269,VOTES
3912,4323,VOTES
3912,8293,VOTES
3916,72,VOTES
3916,2328,VOTES
3916,2585,VOTES
3916,2871,VOTES
3916,2958,VOTES
3916,3274,VOTES
3916,3586,VOTES
3916,3755,VOTES
3916,3796,VOTES
3916,4041,VOTES
3916,4099,VOTES
3916,4335,VOTES
3916,4536,VOTES
3916,4653,VOTES
3916,4709,VOTES
3916,4797,VOTES
3916,4875,VOTES
3916,4899,VOTES
3916,5020,VOTES
3916,5079,VOTES
3916,5176,VOTES
3916,5233,VOTES
3916,5285,VOTES
3916,5454,VOTES
3916,5459,VOTES
3916,5524,VOTES
3916,5605,VOTES
3916,5630,VOTES
3916,5639,VOTES
3916,5705,VOTES
3916,5714,VOTES
3916,5775,VOTES
3916,6083,VOTES
3916,6105,VOTES
3916,6123,VOTES
3916,6124,VOTES
3916,6555,VOTES
3916,6914,VOTES
3916,7063,VOTES
3916,7225,VOTES
3916,7620,VOTES
3916,7961,VOTES
3917,1729,VOTES
3917,1990,VOTES
3917,2014,VOTES
3917,2237,VOTES
3917,2328,VOTES
3917,2440,VOTES
3917,2456,VOTES
3917,2585,VOTES
3917,2646,VOTES
3917,3125,VOTES
3917,3144,VOTES
3917,3352,VOTES
3917,3568,VOTES
3917,3645,VOTES
3917,3787,VOTES
3917,3806,VOTES
3917,4201,VOTES
3917,4263,VOTES
3917,4384,VOTES
3917,4422,VOTES
3917,4485,VOTES
3917,4500,VOTES
3917,4687,VOTES
3917,4706,VOTES
3917,4735,VOTES
3917,4977,VOTES
3917,4999,VOTES
3917,5449,VOTES
3917,7553,VOTES
3918,2585,VOTES
3918,4335,VOTES
3918,5559,VOTES
3918,8294,VOTES
3919,1680,VOTES
3919,2585,VOTES
3919,3024,VOTES
3919,3614,VOTES
3919,4315,VOTES
3919,4547,VOTES
3919,4587,VOTES
3919,4687,VOTES
3919,4717,VOTES
3919,4795,VOTES
3919,5121,VOTES
3919,5188,VOTES
3919,5222,VOTES
3919,5288,VOTES
3919,6628,VOTES
3920,2585,VOTES
3920,2785,VOTES
3920,2871,VOTES
3920,2981,VOTES
3920,3787,VOTES
3920,6299,VOTES
3922,3191,VOTES
3922,4661,VOTES
3922,4779,VOTES
3922,5412,VOTES
3922,5947,VOTES
3922,6299,VOTES
3922,7295,VOTES
3923,1453,VOTES
3924,1453,VOTES
3924,2210,VOTES
3924,2508,VOTES
3924,3949,VOTES
3924,3967,VOTES
3925,1453,VOTES
3925,2653,VOTES
3925,3144,VOTES
3925,3634,VOTES
3925,3897,VOTES
3925,5210,VOTES
3925,8295,VOTES
3927,2508,VOTES
3928,2328,VOTES
3928,2508,VOTES
3929,2508,VOTES
3929,4875,VOTES
3930,15,VOTES
3930,2398,VOTES
3930,2508,VOTES
3930,4719,VOTES
3930,4875,VOTES
3931,2508,VOTES
3932,2508,VOTES
3932,4055,VOTES
3932,5626,VOTES
3932,6458,VOTES
3935,3937,VOTES
3936,3937,VOTES
3941,3942,VOTES
3943,608,VOTES
3944,608,VOTES
3945,3946,VOTES
3945,4266,VOTES
3947,2746,VOTES
3947,2958,VOTES
3947,3946,VOTES
3948,2134,VOTES
3948,2565,VOTES
3948,2619,VOTES
3948,2646,VOTES
3948,3144,VOTES
3948,3180,VOTES
3948,3260,VOTES
3948,3291,VOTES
3948,3631,VOTES
3948,3645,VOTES
3948,3720,VOTES
3948,3787,VOTES
3948,3812,VOTES
3948,3946,VOTES
3948,3970,VOTES
3948,4013,VOTES
3948,4110,VOTES
3948,4117,VOTES
3948,4138,VOTES
3948,4201,VOTES
3948,4233,VOTES
3948,4234,VOTES
3948,4247,VOTES
3948,4263,VOTES
3948,4297,VOTES
3948,8294,VOTES
3949,827,VOTES
3949,1239,VOTES
3949,2210,VOTES
3949,2384,VOTES
3949,2506,VOTES
3949,2595,VOTES
3949,2653,VOTES
3949,2655,VOTES
3949,2746,VOTES
3949,2859,VOTES
3949,2958,VOTES
3949,3258,VOTES
3949,3260,VOTES
3949,3562,VOTES
3949,3717,VOTES
3949,3720,VOTES
3949,3800,VOTES
3949,3812,VOTES
3949,3843,VOTES
3949,3967,VOTES
3949,3970,VOTES
3949,3980,VOTES
3949,4011,VOTES
3949,4021,VOTES
3949,4043,VOTES
3949,4055,VOTES
3949,4058,VOTES
3949,4162,VOTES
3949,4179,VOTES
3949,8294,VOTES
3952,3024,VOTES
3953,3024,VOTES
3954,3024,VOTES
3954,3260,VOTES
3955,3024,VOTES
3955,3720,VOTES
3955,4233,VOTES
3956,15,VOTES
3956,737,VOTES
3956,1157,VOTES
3956,1307,VOTES
3956,1549,VOTES
3956,1990,VOTES
3956,2066,VOTES
3956,2145,VOTES
3956,2160,VOTES
3956,2276,VOTES
3956,2364,VOTES
3956,2398,VOTES
3956,2535,VOTES
3956,2576,VOTES
3956,2760,VOTES
3956,2859,VOTES
3956,2900,VOTES
3956,2917,VOTES
3956,3024,VOTES
3956,3089,VOTES
3956,3180,VOTES
3956,3276,VOTES
3956,3320,VOTES
3956,3439,VOTES
3956,3452,VOTES
3956,3454,VOTES
3956,3455,VOTES
3956,3456,VOTES
3956,3461,VOTES
3956,3537,VOTES
3956,3568,VOTES
3956,3643,VOTES
3956,3645,VOTES
3956,3898,VOTES
3956,3958,VOTES
3956,3971,VOTES
3956,3976,VOTES
3956,3980,VOTES
3956,4011,VOTES
3956,4024,VOTES
3956,4031,VOTES
3956,4044,VOTES
3956,4072,VOTES
3956,4098,VOTES
3956,4124,VOTES
3956,4138,VOTES
3956,4219,VOTES
3956,4261,VOTES
3956,4290,VOTES
3956,4310,VOTES
3956,4323,VOTES
3956,4335,VOTES
3956,4365,VOTES
3956,4384,VOTES
3956,4402,VOTES
3956,4463,VOTES
3956,4468,VOTES
3956,4528,VOTES
3956,4531,VOTES
3956,4578,VOTES
3956,4795,VOTES
3956,4814,VOTES
3956,4831,VOTES
3956,4983,VOTES
3956,5022,VOTES
3956,5100,VOTES
3956,5130,VOTES
3956,5210,VOTES
3956,5321,VOTES
3956,5412,VOTES
3956,5484,VOTES
3956,5499,VOTES
3956,5539,VOTES
3956,5697,VOTES
3956,5775,VOTES
3956,5804,VOTES
3956,5871,VOTES
3956,5886,VOTES
3956,6337,VOTES
3956,6505,VOTES
3956,6570,VOTES
3956,6833,VOTES
3956,7063,VOTES
3956,7632,VOTES
3956,7651,VOTES
3957,3970,VOTES
3958,2619,VOTES
3958,3897,VOTES
3958,4072,VOTES
3958,4099,VOTES
3958,4269,VOTES
3958,4485,VOTES
3958,4531,VOTES
3958,4689,VOTES
3958,5301,VOTES
3958,5605,VOTES
3958,5928,VOTES
3958,6123,VOTES
3958,6554,VOTES
3958,6774,VOTES
3958,7908,VOTES
3959,2535,VOTES
3959,2619,VOTES
3960,15,VOTES
3960,608,VOTES
3960,1473,VOTES
3960,2398,VOTES
3960,2516,VOTES
3960,2535,VOTES
3960,2619,VOTES
3960,2831,VOTES
3960,3806,VOTES
3960,4041,VOTES
3960,4099,VOTES
3960,4191,VOTES
3960,4453,VOTES
3960,5072,VOTES
3960,5254,VOTES
3960,5327,VOTES
3960,5392,VOTES
3960,5412,VOTES
3960,5423,VOTES
3960,5484,VOTES
3960,5543,VOTES
3960,5640,VOTES
3960,6560,VOTES
3961,1549,VOTES
3961,2210,VOTES
3961,2252,VOTES
3961,2535,VOTES
3961,2595,VOTES
3961,2619,VOTES
3961,2655,VOTES
3961,2746,VOTES
3961,3180,VOTES
3961,3800,VOTES
3961,3970,VOTES
3961,4011,VOTES
3961,4021,VOTES
3961,4024,VOTES
3961,4103,VOTES
3961,4110,VOTES
3962,2859,VOTES
3962,3260,VOTES
3962,4557,VOTES
3962,4886,VOTES
3963,3260,VOTES
3964,3260,VOTES
3965,737,VOTES
3965,825,VOTES
3965,1549,VOTES
3965,1688,VOTES
3965,1769,VOTES
3965,2134,VOTES
3965,2144,VOTES
3965,2328,VOTES
3965,2398,VOTES
3965,2499,VOTES
3965,2535,VOTES
3965,2576,VOTES
3965,2646,VOTES
3965,2653,VOTES
3965,2774,VOTES
3965,2790,VOTES
3965,3027,VOTES
3965,3073,VOTES
3965,3260,VOTES
3965,3297,VOTES
3965,3321,VOTES
3965,3334,VOTES
3965,3352,VOTES
3965,3394,VOTES
3965,3454,VOTES
3965,3463,VOTES
3965,3568,VOTES
3965,3615,VOTES
3965,3645,VOTES
3965,3752,VOTES
3965,3969,VOTES
3965,3976,VOTES
3965,4065,VOTES
3965,4071,VOTES
3965,4191,VOTES
3965,4269,VOTES
3965,4299,VOTES
3965,4578,VOTES
3965,4687,VOTES
3965,4827,VOTES
3965,4875,VOTES
3965,5022,VOTES
3965,5079,VOTES
3965,5130,VOTES
3965,5178,VOTES
3965,5233,VOTES
3965,5288,VOTES
3965,5321,VOTES
3965,5437,VOTES
3965,5524,VOTES
3965,5527,VOTES
3965,5605,VOTES
3965,5802,VOTES
3965,5819,VOTES
3965,5822,VOTES
3965,5902,VOTES
3965,5932,VOTES
3965,5947,VOTES
3965,6006,VOTES
3965,6043,VOTES
3965,6044,VOTES
3965,6124,VOTES
3965,6148,VOTES
3965,6156,VOTES
3965,6174,VOTES
3965,6270,VOTES
3965,6306,VOTES
3965,6344,VOTES
3965,6414,VOTES
3965,6496,VOTES
3965,6552,VOTES
3965,6566,VOTES
3965,6832,VOTES
3965,6976,VOTES
3965,7101,VOTES
3965,7225,VOTES
3965,7422,VOTES
3965,7620,VOTES
3965,7632,VOTES
3965,7707,VOTES
3965,7788,VOTES
3965,7809,VOTES
3965,7961,VOTES
3965,8134,VOTES
3965,8168,VOTES
3965,8174,VOTES
3965,8209,VOTES
3965,8237,VOTES
3965,8294,VOTES
3966,3967,VOTES
3968,3970,VOTES
3969,15,VOTES
3969,72,VOTES
3969,737,VOTES
3969,1305,VOTES
3969,1385,VOTES
3969,1403,VOTES
3969,1680,VOTES
3969,1729,VOTES
3969,1799,VOTES
3969,2240,VOTES
3969,2328,VOTES
3969,2354,VOTES
3969,2433,VOTES
3969,2535,VOTES
3969,2565,VOTES
3969,2689,VOTES
3969,2774,VOTES
3969,2785,VOTES
3969,2790,VOTES
3969,2822,VOTES
3969,2940,VOTES
3969,3103,VOTES
3969,3125,VOTES
3969,3144,VOTES
3969,3291,VOTES
3969,3334,VOTES
3969,3346,VOTES
3969,3352,VOTES
3969,3452,VOTES
3969,3456,VOTES
3969,3537,VOTES
3969,3607,VOTES
3969,3615,VOTES
3969,3635,VOTES
3969,3661,VOTES
3969,3785,VOTES
3969,3835,VOTES
3969,3854,VOTES
3969,3897,VOTES
3969,3910,VOTES
3969,3970,VOTES
3969,4037,VOTES
3969,4040,VOTES
3969,4138,VOTES
3969,4191,VOTES
3969,4261,VOTES
3969,4266,VOTES
3969,4323,VOTES
3969,4331,VOTES
3969,4480,VOTES
3969,4485,VOTES
3969,4536,VOTES
3969,4587,VOTES
3969,4645,VOTES
3969,4662,VOTES
3969,4666,VOTES
3969,4706,VOTES
3969,4712,VOTES
3969,4719,VOTES
3969,4780,VOTES
3969,4792,VOTES
3969,4796,VOTES
3969,4809,VOTES
3969,4875,VOTES
3969,4940,VOTES
3969,4962,VOTES
3969,5012,VOTES
3969,5026,VOTES
3969,5058,VOTES
3969,5182,VOTES
3969,5231,VOTES
3969,5323,VOTES
3969,5351,VOTES
3969,5412,VOTES
3969,5484,VOTES
3969,5969,VOTES
3969,6481,VOTES
3969,6496,VOTES
3969,6665,VOTES
3969,6715,VOTES
3969,6721,VOTES
3969,6860,VOTES
3969,7040,VOTES
3969,7062,VOTES
3969,7214,VOTES
3969,7316,VOTES
3969,7553,VOTES
3969,7620,VOTES
3969,7624,VOTES
3969,7833,VOTES
3971,2535,VOTES
3971,3192,VOTES
3971,3458,VOTES
3971,3661,VOTES
3971,4098,VOTES
3971,5123,VOTES
3971,5524,VOTES
3973,1140,VOTES
3973,2134,VOTES
3973,2328,VOTES
3973,2859,VOTES
3973,2900,VOTES
3973,2932,VOTES
3973,3192,VOTES
3973,3276,VOTES
3973,3291,VOTES
3973,3394,VOTES
3973,3562,VOTES
3973,3615,VOTES
3973,3717,VOTES
3973,3787,VOTES
3973,3813,VOTES
3973,3898,VOTES
3973,4055,VOTES
3973,4138,VOTES
3973,4162,VOTES
3973,4179,VOTES
3973,4181,VOTES
3973,4191,VOTES
3973,4201,VOTES
3973,4216,VOTES
3973,4256,VOTES
3973,4263,VOTES
3973,4269,VOTES
3973,4272,VOTES
3973,4289,VOTES
3973,4290,VOTES
3973,4303,VOTES
3973,4311,VOTES
3973,4331,VOTES
3976,15,VOTES
3976,72,VOTES
3976,346,VOTES
3976,406,VOTES
3976,737,VOTES
3976,762,VOTES
3976,978,VOTES
3976,1305,VOTES
3976,1310,VOTES
3976,1549,VOTES
3976,1648,VOTES
3976,1984,VOTES
3976,2001,VOTES
3976,2144,VOTES
3976,2240,VOTES
3976,2276,VOTES
3976,2354,VOTES
3976,2364,VOTES
3976,2369,VOTES
3976,2398,VOTES
3976,2517,VOTES
3976,2535,VOTES
3976,2565,VOTES
3976,2589,VOTES
3976,2775,VOTES
3976,2790,VOTES
3976,2871,VOTES
3976,3014,VOTES
3976,3034,VOTES
3976,3089,VOTES
3976,3180,VOTES
3976,3271,VOTES
3976,3276,VOTES
3976,3334,VOTES
3976,3352,VOTES
3976,3455,VOTES
3976,3456,VOTES
3976,3459,VOTES
3976,3537,VOTES
3976,3643,VOTES
3976,3792,VOTES
3976,3796,VOTES
3976,3830,VOTES
3976,3897,VOTES
3976,3958,VOTES
3976,4037,VOTES
3976,4040,VOTES
3976,4110,VOTES
3976,4124,VOTES
3976,4127,VOTES
3976,4189,VOTES
3976,4191,VOTES
3976,4211,VOTES
3976,4212,VOTES
3976,4219,VOTES
3976,4220,VOTES
3976,4298,VOTES
3976,4335,VOTES
3976,4338,VOTES
3976,4401,VOTES
3976,4402,VOTES
3976,4500,VOTES
3976,4529,VOTES
3976,4536,VOTES
3976,4547,VOTES
3976,4551,VOTES
3976,4558,VOTES
3976,4562,VOTES
3976,4583,VOTES
3976,4584,VOTES
3976,4588,VOTES
3976,4621,VOTES
3976,4631,VOTES
3976,4650,VOTES
3976,4678,VOTES
3976,4684,VOTES
3976,4712,VOTES
3976,4717,VOTES
3976,4735,VOTES
3976,4776,VOTES
3976,4777,VOTES
3976,4780,VOTES
3976,4811,VOTES
3976,4828,VOTES
3976,4875,VOTES
3976,4954,VOTES
3976,4966,VOTES
3976,4977,VOTES
3976,5002,VOTES
3976,5020,VOTES
3976,5045,VOTES
3976,5075,VOTES
3976,5083,VOTES
3976,5123,VOTES
3976,5141,VOTES
3976,5199,VOTES
3976,5215,VOTES
3976,5233,VOTES
3976,5260,VOTES
3976,5267,VOTES
3976,5271,VOTES
3976,5285,VOTES
3976,5296,VOTES
3976,5303,VOTES
3976,5306,VOTES
3976,5327,VOTES
3976,5341,VOTES
3976,5364,VOTES
3976,5387,VOTES
3976,5388,VOTES
3976,5430,VOTES
3976,5463,VOTES
3976,5465,VOTES
3976,5481,VOTES
3976,5484,VOTES
3976,5509,VOTES
3976,5623,VOTES
3976,5635,VOTES
3976,5639,VOTES
3976,5664,VOTES
3976,5697,VOTES
3976,5800,VOTES
3976,5817,VOTES
3976,5860,VOTES
3976,5872,VOTES
3976,5886,VOTES
3976,5936,VOTES
3976,6009,VOTES
3976,6059,VOTES
3976,6083,VOTES
3976,6097,VOTES
3976,6098,VOTES
3976,6109,VOTES
3976,6130,VOTES
3976,6164,VOTES
3976,6257,VOTES
3976,6261,VOTES
3976,6269,VOTES
3976,6278,VOTES
3976,6755,VOTES
3976,6997,VOTES
3976,7185,VOTES
3976,7201,VOTES
3976,8295,VOTES
3976,8296,VOTES
3977,15,VOTES
3977,2066,VOTES
3977,2144,VOTES
3977,2398,VOTES
3977,2790,VOTES
3977,3562,VOTES
3977,3645,VOTES
3977,3720,VOTES
3977,3800,VOTES
3977,4030,VOTES
3977,4191,VOTES
3977,4256,VOTES
3977,4578,VOTES
3977,8294,VOTES
3978,3800,VOTES
3978,5818,VOTES
3979,2535,VOTES
3979,3800,VOTES
3979,4011,VOTES
3980,2328,VOTES
3980,4373,VOTES
3981,2535,VOTES
3982,15,VOTES
3982,737,VOTES
3982,2276,VOTES
3982,2398,VOTES
3982,2535,VOTES
3982,2775,VOTES
3982,3089,VOTES
3982,3352,VOTES
3982,3456,VOTES
3982,3910,VOTES
3982,4037,VOTES
3982,4099,VOTES
3982,5079,VOTES
3982,5412,VOTES
3982,5902,VOTES
3982,6097,VOTES
3982,6337,VOTES
3982,6869,VOTES
3982,7115,VOTES
3982,7809,VOTES
3983,2535,VOTES
3983,4534,VOTES
3983,5452,VOTES
3983,7908,VOTES
3984,2535,VOTES
3984,4037,VOTES
3985,15,VOTES
3985,1239,VOTES
3985,1498,VOTES
3985,2066,VOTES
3985,2511,VOTES
3985,2535,VOTES
3985,2655,VOTES
3985,2775,VOTES
3985,2811,VOTES
3985,2958,VOTES
3985,3140,VOTES
3985,3291,VOTES
3985,3454,VOTES
3985,3460,VOTES
3985,3498,VOTES
3985,3631,VOTES
3985,3634,VOTES
3985,3635,VOTES
3985,3830,VOTES
3985,4021,VOTES
3985,4037,VOTES
3985,4261,VOTES
3985,4335,VOTES
3985,4578,VOTES
3985,4661,VOTES
3985,4781,VOTES
3985,5002,VOTES
3985,5928,VOTES
3985,6296,VOTES
3985,6496,VOTES
3985,6553,VOTES
3985,7855,VOTES
3986,2535,VOTES
3987,2535,VOTES
3989,2535,VOTES
3989,5404,VOTES
3990,2535,VOTES
3991,1549,VOTES
3991,3320,VOTES
3991,3562,VOTES
3991,4024,VOTES
3991,4666,VOTES
3991,8293,VOTES
3991,8294,VOTES
3992,1549,VOTES
3992,4463,VOTES
3995,896,VOTES
3995,2276,VOTES
3995,2516,VOTES
3995,2535,VOTES
3995,3015,VOTES
3995,3089,VOTES
3995,3394,VOTES
3995,3456,VOTES
3995,3479,VOTES
3995,3498,VOTES
3995,3586,VOTES
3995,3634,VOTES
3995,3796,VOTES
3995,3897,VOTES
3995,4041,VOTES
3995,4098,VOTES
3995,4099,VOTES
3995,4201,VOTES
3995,4310,VOTES
3995,4335,VOTES
3995,4448,VOTES
3995,4482,VOTES
3995,4547,VOTES
3995,4574,VOTES
3995,4587,VOTES
3995,4645,VOTES
3995,4653,VOTES
3995,4712,VOTES
3995,4715,VOTES
3995,4824,VOTES
3995,4828,VOTES
3995,4846,VOTES
3995,4899,VOTES
3995,4964,VOTES
3995,5061,VOTES
3995,5144,VOTES
3995,5155,VOTES
3995,5178,VOTES
3995,5188,VOTES
3995,5200,VOTES
3995,5204,VOTES
3995,5273,VOTES
3995,5321,VOTES
3995,5437,VOTES
3995,5457,VOTES
3995,5459,VOTES
3995,5637,VOTES
3995,5680,VOTES
3995,5743,VOTES
3995,5757,VOTES
3995,5780,VOTES
3995,5827,VOTES
3995,5848,VOTES
3995,5886,VOTES
3995,5891,VOTES
3995,5947,VOTES
3995,6576,VOTES
3997,2746,VOTES
3998,2746,VOTES
3998,3664,VOTES
3999,2595,VOTES
3999,2746,VOTES
4000,2210,VOTES
4000,2746,VOTES
4000,3843,VOTES
4000,8293,VOTES
4001,737,VOTES
4001,1385,VOTES
4001,1729,VOTES
4001,1990,VOTES
4001,2145,VOTES
4001,2289,VOTES
4001,2746,VOTES
4001,3321,VOTES
4001,3394,VOTES
4001,3454,VOTES
4001,3568,VOTES
4001,3660,VOTES
4001,3976,VOTES
4001,4021,VOTES
4001,4037,VOTES
4001,4040,VOTES
4001,4127,VOTES
4001,4191,VOTES
4001,4219,VOTES
4001,4220,VOTES
4001,4261,VOTES
4001,4365,VOTES
4001,4536,VOTES
4001,4662,VOTES
4001,4678,VOTES
4001,4719,VOTES
4001,4811,VOTES
4001,4994,VOTES
4005,2595,VOTES
4006,2210,VOTES
4006,2655,VOTES
4007,2134,VOTES
4007,2210,VOTES
4007,2433,VOTES
4007,2655,VOTES
4007,2859,VOTES
4007,2900,VOTES
4007,3192,VOTES
4007,3258,VOTES
4007,3394,VOTES
4007,3562,VOTES
4007,3843,VOTES
4007,4043,VOTES
4007,4269,VOTES
4007,4290,VOTES
4007,8294,VOTES
4008,15,VOTES
4008,2655,VOTES
4008,3089,VOTES
4008,3276,VOTES
4008,4448,VOTES
4008,4780,VOTES
4008,5484,VOTES
4009,1024,VOTES
4009,3631,VOTES
4010,4011,VOTES
4013,15,VOTES
4013,346,VOTES
4013,896,VOTES
4013,1680,VOTES
4013,2066,VOTES
4013,2369,VOTES
4013,2535,VOTES
4013,2565,VOTES
4013,2909,VOTES
4013,4014,VOTES
4013,4138,VOTES
4013,4315,VOTES
4013,4712,VOTES
4013,5123,VOTES
4013,5215,VOTES
4013,5288,VOTES
4013,5412,VOTES
4013,5829,VOTES
4013,5863,VOTES
4013,6218,VOTES
4013,6789,VOTES
4015,15,VOTES
4015,2210,VOTES
4016,2210,VOTES
4016,2384,VOTES
4019,4021,VOTES
4019,4024,VOTES
4020,2328,VOTES
4020,2981,VOTES
4020,3192,VOTES
4020,4021,VOTES
4020,4256,VOTES
4020,4263,VOTES
4023,840,VOTES
4023,3720,VOTES
4023,4024,VOTES
4024,3898,VOTES
4024,4986,VOTES
4025,8293,VOTES
4026,3313,VOTES
4026,8293,VOTES
4027,2129,VOTES
4027,4162,VOTES
4027,4179,VOTES
4027,4384,VOTES
4027,4402,VOTES
4027,8293,VOTES
4028,8293,VOTES
4034,2072,VOTES
4034,3717,VOTES
4034,3843,VOTES
4034,4043,VOTES
4035,3717,VOTES
4036,15,VOTES
4036,155,VOTES
4036,825,VOTES
4036,1159,VOTES
4036,1239,VOTES
4036,1247,VOTES
4036,1305,VOTES
4036,1307,VOTES
4036,1310,VOTES
4036,1648,VOTES
4036,1769,VOTES
4036,2001,VOTES
4036,2066,VOTES
4036,2134,VOTES
4036,2258,VOTES
4036,2364,VOTES
4036,2384,VOTES
4036,2440,VOTES
4036,2506,VOTES
4036,2516,VOTES
4036,2576,VOTES
4036,2605,VOTES
4036,2653,VOTES
4036,2696,VOTES
4036,2775,VOTES
4036,2787,VOTES
4036,2831,VOTES
4036,2859,VOTES
4036,2958,VOTES
4036,2981,VOTES
4036,3000,VOTES
4036,3027,VOTES
4036,3103,VOTES
4036,3274,VOTES
4036,3276,VOTES
4036,3293,VOTES
4036,3352,VOTES
4036,3443,VOTES
4036,3456,VOTES
4036,3458,VOTES
4036,3562,VOTES
4036,3586,VOTES
4036,3607,VOTES
